Command line: ../src/biorad -t 100 --affinity data/curation_different_heterodimer.csv --pdb.ignore-charge --pdb ../data/PDBBind_hydrogen --cluster cluster/cluster.align.different_heterodimer -o output_hetatm/curation_different_heterodimer.out --hist.min 0.0 --hist.max 12.0 --hist.bins 1
Reporting the ** unweighted ** statistical metrics
Affinity input data = data/curation_different_heterodimer.csv
PDB data directory = ../data/PDBBind_hydrogen
Clustering file = cluster/cluster.align.different_heterodimer
Force dimer? = false
Ignore hetatom? = false
seed = 1731678965
Num permutations (p-value) = 1000
Num fold = 5
Num trial = 100
Forest size = 100
Forest data bag = 0.5
Forest feature bag = 1
Forest leaf = 1
All training points are equally weighted
Using histogram features
Min histogram distance = 0
Max histogram distance = 12
Num histogram bins = 1
There are 21 amino acid types: 'ALA' 'ARG' 'ASN' 'ASP' 'CYS' 'GLN' 'GLU' 'GLY' 'HIS' 'ILE' 'LEU' 'LYS' 'MET' 'PHE' 'PRO' 'SER' 'THR' 'TRP' 'TYR' 'VAL' 'UNKNOWN'
../data/PDBBind_hydrogen/4wb2.pdb contains 1 protein chain(s): A; DNA or other non-protein chain?
../data/PDBBind_hydrogen/4r8i.pdb contains 1 protein chain(s): A; DNA or other non-protein chain?
Found 1305 protein complexes in ../data/PDBBind_hydrogen
Atom table has 36 entries
Atom type inventory:
	H	3557566
	C	2243346
	O	678343
	N	608363
	S	18583
	P	337
	CA	310
	ZN	238
	SE	207
	MG	142
	NA	68
	FE	38
	CD	35
	F	32
	NI	20
	MN	16
	K	14
	HG	14
	CS	8
	CL	8
	AL	8
	U	5
	CO	5
	AS	5
	PB	4
	Y	3
	CU	3
	V	1
	SR	1
	PT	1
	MO	1
	BR	1
	B	1
Computing hydrogen bond donor atoms ...done.
Computing interface hydrogen bond acceptor atoms ...done.
Removing 1043 PDB records that do not have corresponding affinity values
Read a total of 87 cluster configurations
Found 262 PDB files with associated affinity values
Affinity measurement summary:
	262 Kd affinities
	0 Ki affinities
	0 IC50 affinities
	0 computational scores
Structure summary:
	238 X-ray structures
	24 NMR structures
	0 predicted structures
min_cluster_distance	number_of_clusters	ave_baseline_r	stdev_baseline_r	baseline_p_value	ave_baseline_RMSE	stdev_baseline_RMSE	ave_baseline_R2	stdev_baseline_R2	ave_model_r	stdev_model_r	model_p_value	ave_model_RMSE	stdev_model_RMSE	ave_model_R2	stdev_model_R2	ave_model_R2(baseline)	stdev_model_R2(baseline)
4yh7	-15.7126	-17.4993	0.533743
4yiz	-18.6438	-17.6428	0.593519
4yj4	-18.4307	-15.3099	0.742311
4yn0	-16.2806	-15.1922	0.667386
4yoc	-14.3263	-16.0402	0.55554
4yyp	-15.0885	-14.4942	0.533714
4zi2	-14.683	-16.9201	1.08301
4zrj	-12.7508	-19.3974	1.33169
4zrk	-13.8155	-13.5359	0.556349
4zrp	-20.1355	-15.0411	0.53685
5abv	-21.3772	-16.3781	0.715665
5ayr	-20.0503	-15.5187	0.718718
5ays	-21.4005	-15.2244	0.621376
5c4v	-13.7202	-15.83	0.609024
5chv	-13.4167	-18.881	0.850935
5ctr	-13.9433	-15.479	0.728157
5cxb	-18.5051	-15.6491	0.439761
5cyk	-15.2058	-15.8203	0.564139
5djt	-17.8901	-14.9736	0.529769
5dju	-18.2897	-15.5878	0.703765
5e3e	-17.0121	-16.3177	0.54913
5eb1	-15.7816	-15.2296	0.60851
5ee5	-10.5574	-15.0227	0.688321
5ep6	-14.144	-15.7563	0.86344
5et1	-16.0504	-16.4278	0.603588
5fzt	-9.94431	-15.1178	0.492807
5h7y	-15.895	-15.9573	0.537447
5inb	-15.9111	-16.3646	0.405084
5ioh	-14.0665	-16.1545	0.673259
5j28	-15.4606	-16.7668	0.632089
5j7c	-22.2887	-14.9663	0.806402
5jds	-19.6247	-14.4191	0.66599
5jlv	-18.0152	-14.6617	0.514825
5jmc	-16.2689	-14.0145	0.74505
5jsb	-15.7126	-15.2232	0.69688
5jsn	-14.0387	-16.8766	0.561631
5jw7	-11.6083	-14.2181	0.782548
5jw9	-16.2689	-16.348	0.426515
5jyl	-18.5599	-16.0137	1.15825
5l8j	-13.1224	-15.4908	0.821288
5lhn	-18.3074	-15.2491	0.571448
5li1	-14.5705	-14.8868	0.979978
5m72	-17.2268	-16.9385	0.855888
5ma3	-23.9934	-17.6684	0.889802
5ma4	-23.6798	-18.284	1.13738
5ma5	-24.2637	-18.3325	1.14163
5ma6	-21.9173	-15.2995	0.642765
5mad	-20.628	-14.5709	0.654539
5mak	-24.2637	-18.3021	1.13299
5mk0	-12.6841	-14.7026	0.593133
5mtj	-14.9002	-15.1747	0.639027
5mtm	-18.7774	-15.3109	0.869761
5mtn	-17.5663	-14.8755	0.787223
5mv8	-13.479	-16.3969	0.648673
5mv9	-13.8155	-16.3578	0.69113
5n88	-13.8056	-14.0869	0.498288
5nqf	-15.5934	-17.0764	0.505463
5nqg	-16.8112	-16.8258	0.465155
5nus	-18.3254	-15.8038	0.617002
5nvk	-21.6396	-18.7328	0.817909
5nvl	-21.9272	-18.899	0.920052
5nvm	-18.0842	-16.0661	0.439483
5nvn	-16.7159	-15.9823	0.474042
5nwm	-17.0344	-15.2303	0.651525
5nzz	-13.2849	-13.7692	0.757178
5o2s	-19.73	-14.949	0.767486
5o2t	-15.6481	-13.0783	0.824459
5o90	-13.7202	-14.7887	0.7506
5oc7	-17.2268	-13.4426	0.635387
5odw	-22.1504	-17.7908	0.919505
5oen	-18.4207	-15.0056	0.783366
5omn	-18.472	-14.9886	0.865726
5oy9	-12.4938	-15.8065	0.818152
5oyl	-11.8006	-15.8638	0.64713
5sv3	-21.1901	-15.6184	0.953845
5szh	-12.1669	-15.8133	0.69864
5szi	-15.1899	-14.1552	0.697361
5szj	-7.14348	-15.0622	0.76295
5szk	-13.7202	-14.6241	0.864491
5tgh	-13.8881	-14.1048	0.515521
5tl6	-9.76199	-14.9319	0.517442
5tl7	-6.28182	-16.1528	0.540674
5twa	-16.5336	-16.728	0.6582
5u4k	-11.1075	-13.6946	0.559072
5ufe	-16.8053	-14.7871	0.602994
5ufq	-18.867	-13.3369	0.677326
5un7	-15.9358	-18.8913	0.994921
5uv8	-15.7745	-16.2673	0.486889
5uwc	-17.8441	-16.0853	0.501676
5v5g	-18.526	-15.6677	0.652706
5v5h	-15.6607	-16.7584	0.667272
5v69	-17.1425	-14.7309	0.962278
5v6a	-16.7492	-14.9339	1.00321
5vkl	-15.9959	-14.0709	0.833515
5vko	-19.337	-16.105	0.732732
5w3x	-12.6006	-15.648	0.636635
5wos	-14.8568	-14.8078	0.488812
5wrv	-14.1302	-17.2846	0.807451
5wy2	-14.4317	-13.7382	0.5575
5xiu	-10.9251	-14.6625	0.540109
5xqz	-11.3059	-16.4057	0.525271
5xv8	-16.455	-15.4978	0.598855
5yr0	-11.7874	-17.1635	0.918276
5ywr	-17.0597	-13.3268	0.780586
6aaf	-14.9333	-15.1278	0.640649
6amb	-10.9363	-13.5447	0.611911
6atk	-14.6595	-13.289	0.720012
6ba6	-8.72791	-14.1795	0.534443
6cbp	-11.8696	-13.975	0.741776
6ch2	-10.4482	-14.3649	0.736315
6ch3	-11.5129	-15.092	0.695938
6e2p	-10.887	-15.2126	0.486261
6fc2	-12.5917	-19.6345	0.857242
6fc3	-17.7275	-16.1977	0.558088
6ff3	-18.1132	-15.047	0.716858
6fp7	-19.6247	-14.1397	0.56802
6g04	-14.1722	-16.3569	0.676154
6gd5	-19.3883	-14.5288	0.639958
6h9n	-14.0387	-16.7065	1.01498
6i3f	-17.7126	-20.0255	0.723131
